Geography Type,Geography Name,Year, Population , Households ,Persons Per Household (PPH)
County,Cass,2004,"  28,453 ","  11,648 ",2.40
County,Chippewa,2004,"  12,694 ","  5,321 ",2.33
County,Chisago,2004,"  48,424 ","  16,969 ",2.76
County,Clay,2004,"  52,994 ","  19,760 ",2.46
County,Clearwater,2004,"  8,456 ","  3,389 ",2.43
County,Cook,2004,"  5,316 ","  2,459 ",2.13
County,Cottonwood,2004,"  11,935 ","  4,924 ",2.34
County,Crow Wing,2004,"  59,395 ","  24,356 ",2.39
County,Dakota,2004,"  383,076 ","  143,484 ",2.64
County,Dodge,2004,"  19,355 ","  7,137 ",2.68
County,Douglas,2004,"  34,590 ","  14,444 ",2.35
County,Faribault,2004,"  15,618 ","  6,569 ",2.31
County,Fillmore,2004,"  21,359 ","  8,524 ",2.44
County,Freeborn,2004,"  31,997 ","  13,442 ",2.33
County,Goodhue,2004,"  45,679 ","  17,900 ",2.48
County,Grant,2004,"  6,182 ","  2,542 ",2.35
County,Hennepin,2004,"  1,144,037 ","  469,801 ",2.37
County,Houston,2004,"  19,945 ","  7,876 ",2.48
County,Hubbard,2004,"  18,856 ","  7,787 ",2.39
County,Isanti,2004,"  36,512 ","  13,347 ",2.70
County,Itasca,2004,"  44,242 ","  18,308 ",2.38
County,Jackson,2004,"  11,214 ","  4,621 ",2.36
County,Kanabec,2004,"  16,054 ","  6,253 ",2.54
County,Kandiyohi,2004,"  41,398 ","  16,344 ",2.47
County,Kittson,2004,"  4,856 ","  2,051 ",2.30
County,Koochiching,2004,"  13,832 ","  5,998 ",2.26
County,Lac qui Parle,2004,"  7,754 ","  3,265 ",2.31
County,Lake,2004,"  11,229 ","  4,791 ",2.28
County,Lake of the Woods,2004,"  4,411 ","  1,909 ",2.28
County,Le Sueur,2004,"  27,454 ","  10,617 ",2.55
County,Lincoln,2004,"  6,179 ","  2,613 ",2.28
County,Lyon,2004,"  25,038 ","  9,837 ",2.43
County,Mahnomen,2004,"  5,079 ","  1,975 ",2.53
County,Marshall,2004,"  9,996 ","  4,128 ",2.39
County,Martin,2004,"  21,077 ","  9,009 ",2.29
County,McLeod,2004,"  36,198 ","  14,194 ",2.51
County,Meeker,2004,"  23,267 ","  8,989 ",2.53
County,Mille Lacs,2004,"  25,018 ","  9,813 ",2.50
County,Morrison,2004,"  32,822 ","  12,538 ",2.56
County,Mower,2004,"  38,984 ","  15,996 ",2.38
County,Murray,2004,"  8,992 ","  3,752 ",2.35
County,Nicollet,2004,"  31,147 ","  11,448 ",2.49
County,Nobles,2004,"  20,543 ","  7,909 ",2.54
County,Norman,2004,"  7,128 ","  2,944 ",2.34
County,Olmsted,2004,"  134,282 ","  52,739 ",2.48
County,Otter Tail,2004,"  58,658 ","  23,642 ",2.42
County,Pennington,2004,"  13,559 ","  5,644 ",2.32
County,Pine,2004,"  28,071 ","  10,738 ",2.48
County,Pipestone,2004,"  9,589 ","  4,040 ",2.31
County,Polk,2004,"  31,092 ","  12,287 ",2.41
County,Pope,2004,"  11,221 ","  4,643 ",2.35
County,Ramsey,2004,"  515,411 ","  204,123 ",2.43
County,Red Lake,2004,"  4,298 ","  1,769 ",2.33
County,Redwood,2004,"  16,245 ","  6,587 ",2.38
County,Renville,2004,"  16,838 ","  6,845 ",2.40
County,Rice,2004,"  60,576 ","  20,612 ",2.60
County,Rock,2004,"  9,590 ","  3,879 ",2.41
County,Roseau,2004,"  16,303 ","  6,318 ",2.54
County,Scott,2004,"  112,623 ","  40,021 ",2.78
County,Sherburne,2004,"  79,030 ","  26,776 ",2.88
County,Sibley,2004,"  15,320 ","  5,873 ",2.55
County,St. Louis,2004,"  198,262 ","  83,115 ",2.27
County,Stearns,2004,"  140,841 ","  51,702 ",2.58
County,Steele,2004,"  35,166 ","  13,657 ",2.53
County,Stevens,2004,"  9,874 ","  3,774 ",2.35
County,Swift,2004,"  11,599 ","  4,276 ",2.34
County,Todd,2004,"  24,657 ","  9,661 ",2.52
County,Traverse,2004,"  3,866 ","  1,646 ",2.28
County,Wabasha,2004,"  22,232 ","  8,681 ",2.51
County,Wadena,2004,"  13,600 ","  5,513 ",2.38
County,Waseca,2004,"  19,450 ","  7,172 ",2.51
County,Washington,2004,"  217,435 ","  79,321 ",2.69
County,Watonwan,2004,"  11,570 ","  4,593 ",2.48
County,Wilkin,2004,"  6,837 ","  2,710 ",2.46
County,Winona,2004,"  49,827 ","  19,038 ",2.39
County,Wright,2004,"  106,734 ","  38,040 ",2.78
County,Yellow Medicine,2004,"  10,656 ","  4,330 ",2.37
State,Minnesota,2003,"  5,088,006 ","  1,980,014 ",2.50
EDR,01 (Northwest),2003,"  87,479 ","  35,007 ",2.42
EDR,02 (Headwaters),2003,"  78,127 ","  30,065 ",2.51
EDR,03 (Arrowhead),2003,"  322,309 ","  134,040 ",2.31
EDR,04 (West Central),2003,"  214,297 ","  84,776 ",2.43
EDR,05 (North Central),2003,"  157,134 ","  62,714 ",2.46
EDR,06E (Southwest Central),2003,"  117,206 ","  45,911 ",2.50
EDR,06W (Upper MN Valley),2003,"  48,816 ","  19,629 ",2.35
EDR,07E (East Central),2003,"  149,612 ","  55,340 ",2.63
EDR,07W (Central),2003,"  352,520 ","  126,446 ",2.70
EDR,08 (Southwest),2003,"  119,622 ","  48,082 ",2.41
EDR,09 (South Central),2003,"  225,263 ","  87,454 ",2.44
EDR,10 (Southeast),2003,"  474,636 ","  183,097 ",2.49
EDR,11 (7 County Twin Cities),2003,"  2,740,985 ","  1,067,453 ",2.51
County,Aitkin,2003,"  15,810 ","  6,966 ",2.24
County,Anoka,2003,"  313,197 ","  112,627 ",2.75
County,Becker,2003,"  31,159 ","  12,481 ",2.45
County,Beltrami,2003,"  41,607 ","  15,179 ",2.60
County,Benton,2003,"  36,970 ","  14,311 ",2.52
County,Big Stone,2003,"  5,648 ","  2,335 ",2.34
County,Blue Earth,2003,"  57,435 ","  22,039 ",2.41
County,Brown,2003,"  26,832 ","  10,643 ",2.38
County,Carlton,2003,"  33,154 ","  12,768 ",2.46
County,Carver,2003,"  78,444 ","  28,096 ",2.75
County,Cass,2003,"  28,191 ","  11,482 ",2.41
County,Chippewa,2003,"  12,827 ","  5,350 ",2.34
County,Chisago,2003,"  46,472 ","  16,270 ",2.76
County,Clay,2003,"  51,934 ","  19,263 ",2.48
County,Clearwater,2003,"  8,390 ","  3,366 ",2.43
County,Cook,2003,"  5,280 ","  2,428 ",2.15
County,Cottonwood,2003,"  11,999 ","  4,929 ",2.35
County,Crow Wing,2003,"  58,391 ","  23,851 ",2.40
County,Dakota,2003,"  375,642 ","  139,966 ",2.66
County,Dodge,2003,"  19,015 ","  6,983 ",2.69
County,Douglas,2003,"  34,112 ","  14,137 ",2.36
County,Faribault,2003,"  15,723 ","  6,592 ",2.31
County,Fillmore,2003,"  21,294 ","  8,446 ",2.46
County,Freeborn,2003,"  32,035 ","  13,418 ",2.34
County,Goodhue,2003,"  45,183 ","  17,648 ",2.49
County,Grant,2003,"  6,241 ","  2,555 ",2.36
County,Hennepin,2003,"  1,139,837 ","  467,760 ",2.37
County,Houston,2003,"  19,965 ","  7,840 ",2.50
County,Hubbard,2003,"  18,635 ","  7,656 ",2.41
County,Isanti,2003,"  35,321 ","  12,867 ",2.70
County,Itasca,2003,"  44,198 ","  18,247 ",2.38
County,Jackson,2003,"  11,168 ","  4,590 ",2.36
County,Kanabec,2003,"  15,831 ","  6,134 ",2.56
County,Kandiyohi,2003,"  41,288 ","  16,227 ",2.48
County,Kittson,2003,"  4,958 ","  2,082 ",2.32
County,Koochiching,2003,"  13,986 ","  5,998 ",2.28
County,Lac qui Parle,2003,"  7,879 ","  3,293 ",2.33
County,Lake,2003,"  11,160 ","  4,741 ",2.29
County,Lake of the Woods,2003,"  4,387 ","  1,890 ",2.29
County,Le Sueur,2003,"  26,664 ","  10,245 ",2.57
County,Lincoln,2003,"  6,171 ","  2,598 ",2.29
County,Lyon,2003,"  25,000 ","  9,786 ",2.44
County,Mahnomen,2003,"  5,108 ","  1,974 ",2.55
County,Marshall,2003,"  9,979 ","  4,116 ",2.39
County,Martin,2003,"  21,228 ","  9,019 ",2.30
County,McLeod,2003,"  35,872 ","  14,003 ",2.52
County,Meeker,2003,"  23,182 ","  8,903 ",2.54
County,Mille Lacs,2003,"  24,254 ","  9,493 ",2.50
County,Morrison,2003,"  32,618 ","  12,410 ",2.58
County,Mower,2003,"  38,909 ","  15,912 ",2.39
County,Murray,2003,"  8,995 ","  3,725 ",2.37
County,Nicollet,2003,"  30,881 ","  11,283 ",2.50
County,Nobles,2003,"  20,646 ","  7,930 ",2.55
County,Norman,2003,"  7,223 ","  2,962 ",2.36
County,Olmsted,2003,"  132,013 ","  51,665 ",2.49
County,Otter Tail,2003,"  58,785 ","  23,563 ",2.43
County,Pennington,2003,"  13,654 ","  5,633 ",2.34
County,Pine,2003,"  27,734 ","  10,576 ",2.48
County,Pipestone,2003,"  9,675 ","  4,052 ",2.33
County,Polk,2003,"  31,025 ","  12,168 ",2.42
County,Pope,2003,"  11,246 ","  4,624 ",2.36
County,Ramsey,2003,"  515,274 ","  204,059 ",2.44
County,Red Lake,2003,"  4,317 ","  1,763 ",2.35
County,Redwood,2003,"  16,317 ","  6,589 ",2.39
County,Renville,2003,"  16,864 ","  6,778 ",2.43
County,Rice,2003,"  59,749 ","  20,211 ",2.61
County,Rock,2003,"  9,651 ","  3,883 ",2.42
County,Roseau,2003,"  16,323 ","  6,283 ",2.56
County,Scott,2003,"  105,196 ","  37,489 ",2.77
County,Sherburne,2003,"  74,763 ","  25,272 ",2.88
County,Sibley,2003,"  15,366 ","  5,867 ",2.56
County,St. Louis,2003,"  198,721 ","  82,892 ",2.28
County,Stearns,2003,"  137,777 ","  50,286 ",2.58
County,Steele,2003,"  34,691 ","  13,429 ",2.54
County,Stevens,2003,"  9,957 ","  3,757 ",2.36
County,Swift,2003,"  11,698 ","  4,299 ",2.35
County,Todd,2003,"  24,315 ","  9,481 ",2.53
County,Traverse,2003,"  3,912 ","  1,656 ",2.30
County,Wabasha,2003,"  22,108 ","  8,597 ",2.52
County,Wadena,2003,"  13,619 ","  5,490 ",2.39
County,Waseca,2003,"  19,451 ","  7,149 ",2.52
County,Washington,2003,"  213,395 ","  77,456 ",2.71
County,Watonwan,2003,"  11,683 ","  4,617 ",2.49
County,Wilkin,2003,"  6,951 ","  2,740 ",2.48
County,Winona,2003,"  49,674 ","  18,948 ",2.41
County,Wright,2003,"  103,010 ","  36,577 ",2.79
County,Yellow Medicine,2003,"  10,764 ","  4,352 ",2.38
State,Minnesota,2002,"  5,033,661 ","  1,953,636 ",2.51
EDR,01 (Northwest),2002,"  87,716 ","  34,932 ",2.43
EDR,02 (Headwaters),2002,"  77,371 ","  29,621 ",2.52
EDR,03 (Arrowhead),2002,"  322,339 ","  133,647 ",2.32
EDR,04 (West Central),2002,"  212,935 ","  83,687 ",2.44
EDR,05 (North Central),2002,"  155,452 ","  61,709 ",2.47
EDR,06E (Southwest Central),2002,"  116,758 ","  45,520 ",2.51
EDR,06W (Upper MN Valley),2002,"  49,026 ","  19,746 ",2.37
EDR,07E (East Central),2002,"  144,876 ","  53,507 ",2.64
EDR,07W (Central),2002,"  342,754 ","  122,141 ",2.72
EDR,08 (Southwest),2002,"  120,650 ","  48,196 ",2.43
EDR,09 (South Central),2002,"  224,385 ","  86,673 ",2.46
EDR,10 (Southeast),2002,"  470,483 ","  180,404 ",2.50
EDR,11 (7 County Twin Cities),2002,"  2,708,916 ","  1,053,853 ",2.52
County,Aitkin,2002,"  15,495 ","  6,797 ",2.25
County,Anoka,2002,"  308,171 ","  110,733 ",2.75
County,Becker,2002,"  30,646 ","  12,205 ",2.47
County,Beltrami,2002,"  40,959 ","  14,840 ",2.61
County,Benton,2002,"  36,355 ","  13,977 ",2.54
County,Big Stone,2002,"  5,683 ","  2,340 ",2.35
County,Blue Earth,2002,"  57,053 ","  21,737 ",2.43
County,Brown,2002,"  26,740 ","  10,640 ",2.40
County,Carlton,2002,"  32,547 ","  12,504 ",2.47
County,Carver,2002,"  75,312 ","  26,739 ",2.77
County,Cass,2002,"  27,825 ","  11,280 ",2.42
County,Chippewa,2002,"  12,994 ","  5,378 ",2.36
County,Chisago,2002,"  44,780 ","  15,758 ",2.77
County,Clay,2002,"  52,024 ","  19,128 ",2.50
County,Clearwater,2002,"  8,389 ","  3,353 ",2.44
County,Cook,2002,"  5,223 ","  2,390 ",2.15
County,Cottonwood,2002,"  12,026 ","  4,929 ",2.36
County,Crow Wing,2002,"  57,132 ","  23,262 ",2.41
County,Dakota,2002,"  369,593 ","  137,253 ",2.67
County,Dodge,2002,"  18,575 ","  6,783 ",2.71
County,Douglas,2002,"  33,795 ","  13,878 ",2.38
County,Faribault,2002,"  15,975 ","  6,648 ",2.33
County,Fillmore,2002,"  21,418 ","  8,436 ",2.47
County,Freeborn,2002,"  32,206 ","  13,425 ",2.35
County,Goodhue,2002,"  45,070 ","  17,481 ",2.51
County,Grant,2002,"  6,266 ","  2,549 ",2.38
County,Hennepin,2002,"  1,130,880 ","  464,476 ",2.37
County,Houston,2002,"  19,907 ","  7,775 ",2.51
County,Hubbard,2002,"  18,480 ","  7,564 ",2.42
County,Isanti,2002,"  33,757 ","  12,236 ",2.72
County,Itasca,2002,"  44,191 ","  18,103 ",2.40
County,Jackson,2002,"  11,245 ","  4,594 ",2.38
County,Kanabec,2002,"  15,468 ","  5,978 ",2.56
County,Kandiyohi,2002,"  41,307 ","  16,148 ",2.50
County,Kittson,2002,"  5,111 ","  2,120 ",2.34
County,Koochiching,2002,"  13,990 ","  5,998 ",2.28
County,Lac qui Parle,2002,"  7,973 ","  3,312 ",2.34
County,Lake,2002,"  11,088 ","  4,696 ",2.30
County,Lake of the Woods,2002,"  4,404 ","  1,888 ",2.30
County,Le Sueur,2002,"  25,987 ","  9,964 ",2.57
County,Lincoln,2002,"  6,299 ","  2,629 ",2.31
County,Lyon,2002,"  25,294 ","  9,790 ",2.46
County,Mahnomen,2002,"  5,139 ","  1,976 ",2.56
County,Marshall,2002,"  9,916 ","  4,072 ",2.40
County,Martin,2002,"  21,394 ","  9,028 ",2.31
County,McLeod,2002,"  35,500 ","  13,789 ",2.53
County,Meeker,2002,"  22,875 ","  8,764 ",2.55
County,Mille Lacs,2002,"  23,531 ","  9,181 ",2.51
County,Morrison,2002,"  32,356 ","  12,226 ",2.60
County,Mower,2002,"  38,940 ","  15,828 ",2.40
County,Murray,2002,"  9,086 ","  3,734 ",2.38
County,Nicollet,2002,"  30,471 ","  11,041 ",2.52
County,Nobles,2002,"  20,532 ","  7,879 ",2.55
County,Norman,2002,"  7,326 ","  2,984 ",2.38
County,Olmsted,2002,"  129,804 ","  50,563 ",2.50
County,Otter Tail,2002,"  57,992 ","  23,176 ",2.44
County,Pennington,2002,"  13,563 ","  5,591 ",2.34
County,Pine,2002,"  27,340 ","  10,354 ",2.50
County,Pipestone,2002,"  9,840 ","  4,091 ",2.34
County,Polk,2002,"  31,253 ","  12,182 ",2.44
County,Pope,2002,"  11,216 ","  4,577 ",2.38
County,Ramsey,2002,"  514,748 ","  203,440 ",2.44
County,Red Lake,2002,"  4,296 ","  1,747 ",2.36
County,Redwood,2002,"  16,519 ","  6,642 ",2.41
County,Renville,2002,"  17,076 ","  6,819 ",2.44
County,Rice,2002,"  58,628 ","  19,658 ",2.63
County,Rock,2002,"  9,809 ","  3,908 ",2.45
County,Roseau,2002,"  16,251 ","  6,236 ",2.57
County,Scott,2002,"  99,488 ","  35,143 ",2.79
County,Sherburne,2002,"  71,537 ","  24,040 ",2.90
County,Sibley,2002,"  15,435 ","  5,860 ",2.57
County,St. Louis,2002,"  199,805 ","  83,159 ",2.29
County,Stearns,2002,"  136,452 ","  49,376 ",2.61
County,Steele,2002,"  34,429 ","  13,212 ",2.55
County,Stevens,2002,"  10,011 ","  3,764 ",2.38
County,Swift,2002,"  11,556 ","  4,335 ",2.36
County,Todd,2002,"  24,465 ","  9,472 ",2.55
County,Traverse,2002,"  3,965 ","  1,667 ",2.31
County,Wabasha,2002,"  21,883 ","  8,465 ",2.54
County,Wadena,2002,"  13,674 ","  5,469 ",2.41
County,Waseca,2002,"  19,541 ","  7,119 ",2.53
County,Washington,2002,"  210,724 ","  76,069 ",2.72
County,Watonwan,2002,"  11,789 ","  4,636 ",2.50
County,Wilkin,2002,"  7,020 ","  2,743 ",2.50
County,Winona,2002,"  49,623 ","  18,778 ",2.43
County,Wright,2002,"  98,410 ","  34,748 ",2.80
County,Yellow Medicine,2002,"  10,820 ","  4,381 ",2.39
State,Minnesota,2001,"  4,977,976 ","  1,923,495 ",2.52
EDR,01 (Northwest),2001,"  88,134 ","  34,891 ",2.45
EDR,02 (Headwaters),2001,"  76,837 ","  29,330 ",2.54
EDR,03 (Arrowhead),2001,"  322,033 ","  132,912 ",2.33
EDR,04 (West Central),2001,"  211,586 ","  82,731 ",2.46
EDR,05 (North Central),2001,"  154,358 ","  60,919 ",2.49
EDR,06E (Southwest Central),2001,"  116,470 ","  45,185 ",2.53
EDR,06W (Upper MN Valley),2001,"  49,713 ","  19,831 ",2.38
EDR,07E (East Central),2001,"  140,600 ","  51,755 ",2.65
EDR,07W (Central),2001,"  332,660 ","  117,965 ",2.73
EDR,08 (Southwest),2001,"  121,429 ","  48,244 ",2.44
EDR,09 (South Central),2001,"  223,402 ","  85,871 ",2.47
EDR,10 (Southeast),2001,"  465,916 ","  177,787 ",2.52
EDR,11 (7 County Twin Cities),2001,"  2,674,838 ","  1,036,074 ",2.53
County,Aitkin,2001,"  15,434 ","  6,738 ",2.26
County,Anoka,2001,"  302,271 ","  108,326 ",2.76
County,Becker,2001,"  30,329 ","  12,029 ",2.48
County,Beltrami,2001,"  40,222 ","  14,575 ",2.62
County,Benton,2001,"  35,286 ","  13,528 ",2.55
County,Big Stone,2001,"  5,751 ","  2,360 ",2.36
County,Blue Earth,2001,"  56,271 ","  21,327 ",2.44
County,Brown,2001,"  26,757 ","  10,601 ",2.41
County,Carlton,2001,"  32,146 ","  12,293 ",2.48
County,Carver,2001,"  73,305 ","  25,636 ",2.81
County,Cass,2001,"  27,650 ","  11,155 ",2.43
County,Chippewa,2001,"  13,041 ","  5,371 ",2.37
County,Chisago,2001,"  43,090 ","  15,173 ",2.78
County,Clay,2001,"  51,604 ","  18,901 ",2.51
County,Clearwater,2001,"  8,416 ","  3,345 ",2.46
County,Cook,2001,"  5,175 ","  2,369 ",2.16
County,Cottonwood,2001,"  12,048 ","  4,917 ",2.36
County,Crow Wing,2001,"  56,281 ","  22,810 ",2.42
County,Dakota,2001,"  362,348 ","  133,966 ",2.68
County,Dodge,2001,"  18,186 ","  6,610 ",2.72
County,Douglas,2001,"  33,368 ","  13,565 ",2.40
County,Faribault,2001,"  16,055 ","  6,647 ",2.34
County,Fillmore,2001,"  21,282 ","  8,331 ",2.49
County,Freeborn,2001,"  32,569 ","  13,423 ",2.38
County,Goodhue,2001,"  44,664 ","  17,255 ",2.52
County,Grant,2001,"  6,280 ","  2,543 ",2.39
County,Hennepin,2001,"  1,123,420 ","  459,629 ",2.38
County,Houston,2001,"  19,868 ","  7,723 ",2.52
County,Hubbard,2001,"  18,459 ","  7,503 ",2.43
County,Isanti,2001,"  32,332 ","  11,636 ",2.73
County,Itasca,2001,"  44,036 ","  17,950 ",2.41
County,Jackson,2001,"  11,195 ","  4,554 ",2.39
County,Kanabec,2001,"  15,285 ","  5,876 ",2.57
County,Kandiyohi,2001,"  41,326 ","  16,080 ",2.51
County,Kittson,2001,"  5,182 ","  2,137 ",2.35
County,Koochiching,2001,"  14,160 ","  6,025 ",2.30
County,Lac qui Parle,2001,"  8,019 ","  3,315 ",2.35
County,Lake,2001,"  11,083 ","  4,678 ",2.30
County,Lake of the Woods,2001,"  4,492 ","  1,907 ",2.33
County,Le Sueur,2001,"  25,645 ","  9,762 ",2.59
County,Lincoln,2001,"  6,415 ","  2,668 ",2.32
County,Lyon,2001,"  25,462 ","  9,771 ",2.47
County,Mahnomen,2001,"  5,248 ","  2,000 ",2.58
County,Marshall,2001,"  10,018 ","  4,080 ",2.42
County,Martin,2001,"  21,781 ","  9,120 ",2.33
County,McLeod,2001,"  35,244 ","  13,620 ",2.55
County,Meeker,2001,"  22,806 ","  8,699 ",2.56
County,Mille Lacs,2001,"  22,954 ","  8,910 ",2.51
County,Morrison,2001,"  32,183 ","  12,067 ",2.62
County,Mower,2001,"  38,715 ","  15,665 ",2.41
County,Murray,2001,"  9,155 ","  3,739 ",2.40
County,Nicollet,2001,"  30,085 ","  10,867 ",2.54
County,Nobles,2001,"  20,748 ","  7,941 ",2.56
County,Norman,2001,"  7,422 ","  3,013 ",2.39
County,Olmsted,2001,"  127,123 ","  49,262 ",2.51
County,Otter Tail,2001,"  57,564 ","  22,934 ",2.45
County,Pennington,2001,"  13,556 ","  5,563 ",2.36
County,Pine,2001,"  26,939 ","  10,160 ",2.51
County,Pipestone,2001,"  9,883 ","  4,092 ",2.35
County,Polk,2001,"  31,315 ","  12,124 ",2.45
County,Pope,2001,"  11,273 ","  4,559 ",2.40
County,Ramsey,2001,"  512,629 ","  202,011 ",2.45
County,Red Lake,2001,"  4,292 ","  1,737 ",2.37
County,Redwood,2001,"  16,778 ","  6,686 ",2.43
County,Renville,2001,"  17,094 ","  6,786 ",2.46
County,Rice,2001,"  57,649 ","  19,268 ",2.63
County,Rock,2001,"  9,745 ","  3,876 ",2.45
County,Roseau,2001,"  16,349 ","  6,237 ",2.58
County,Scott,2001,"  94,838 ","  32,902 ",2.85
County,Sherburne,2001,"  68,177 ","  22,862 ",2.90
County,Sibley,2001,"  15,410 ","  5,820 ",2.59
County,St. Louis,2001,"  199,999 ","  82,859 ",2.30
County,Stearns,2001,"  134,701 ","  48,436 ",2.62
County,Steele,2001,"  34,106 ","  13,044 ",2.56
County,Stevens,2001,"  10,039 ","  3,763 ",2.40
County,Swift,2001,"  11,886 ","  4,354 ",2.38
County,Todd,2001,"  24,514 ","  9,426 ",2.56
County,Traverse,2001,"  4,048 ","  1,692 ",2.33
County,Wabasha,2001,"  21,725 ","  8,356 ",2.55
County,Wadena,2001,"  13,730 ","  5,461 ",2.43
County,Waseca,2001,"  19,554 ","  7,097 ",2.55
County,Washington,2001,"  206,027 ","  73,604 ",2.75
County,Watonwan,2001,"  11,844 ","  4,630 ",2.52
County,Wilkin,2001,"  7,081 ","  2,745 ",2.52
County,Winona,2001,"  50,029 ","  18,850 ",2.44
County,Wright,2001,"  94,496 ","  33,139 ",2.82
County,Yellow Medicine,2001,"  11,016 ","  4,431 ",2.41
State,Minnesota,2000,"  4,919,492 ","  1,895,133 ",2.52
EDR,01 (Northwest),2000,"  88,472 ","  34,790 ",2.46
EDR,02 (Headwaters),2000,"  76,161 ","  28,974 ",2.55
EDR,03 (Arrowhead),2000,"  322,073 ","  132,152 ",2.35
EDR,04 (West Central),2000,"  210,059 ","  81,728 ",2.47
EDR,05 (North Central),2000,"  152,100 ","  59,727 ",2.50
EDR,06E (Southwest Central),2000,"  115,899 ","  44,754 ",2.54
EDR,06W (Upper MN Valley),2000,"  50,011 ","  19,846 ",2.39
EDR,07E (East Central),2000,"  136,244 ","  50,026 ",2.66
EDR,07W (Central),2000,"  321,802 ","  113,719 ",2.74
EDR,08 (Southwest),2000,"  121,717 ","  48,088 ",2.45
EDR,09 (South Central),2000,"  222,790 ","  85,109 ",2.49
EDR,10 (Southeast),2000,"  460,102 ","  174,764 ",2.53
EDR,11 (7 County Twin Cities),2000,"  2,642,062 ","  1,021,456 ",2.53
County,Aitkin,2000,"  15,301 ","  6,644 ",2.27
County,Anoka,2000,"  298,084 ","  106,428 ",2.77
County,Becker,2000,"  30,000 ","  11,844 ",2.49
County,Beltrami,2000,"  39,650 ","  14,337 ",2.63
County,Benton,2000,"  34,226 ","  13,065 ",2.56
County,Big Stone,2000,"  5,820 ","  2,377 ",2.37
County,Blue Earth,2000,"  55,941 ","  21,062 ",2.46
County,Brown,2000,"  26,911 ","  10,598 ",2.42
County,Carlton,2000,"  31,671 ","  12,064 ",2.50
County,Carver,2000,"  70,205 ","  24,356 ",2.84
County,Cass,2000,"  27,150 ","  10,893 ",2.45
County,Chippewa,2000,"  13,088 ","  5,361 ",2.38
County,Chisago,2000,"  41,101 ","  14,454 ",2.79
County,Clay,2000,"  51,229 ","  18,670 ",2.52
County,Clearwater,2000,"  8,423 ","  3,330 ",2.47
County,Cook,2000,"  5,168 ","  2,350 ",2.17
County,Cottonwood,2000,"  12,167 ","  4,917 ",2.39
County,Crow Wing,2000,"  55,099 ","  22,250 ",2.42
County,Dakota,2000,"  355,904 ","  131,151 ",2.69
County,Dodge,2000,"  17,731 ","  6,420 ",2.73
County,Douglas,2000,"  32,821 ","  13,276 ",2.42
County,Faribault,2000,"  16,181 ","  6,652 ",2.36
County,Fillmore,2000,"  21,122 ","  8,228 ",2.50
County,Freeborn,2000,"  32,584 ","  13,356 ",2.39
County,Goodhue,2000,"  44,127 ","  16,983 ",2.53
County,Grant,2000,"  6,289 ","  2,534 ",2.40
County,Hennepin,2000,"  1,116,033 ","  456,129 ",2.38
County,Houston,2000,"  19,718 ","  7,633 ",2.53
County,Hubbard,2000,"  18,376 ","  7,435 ",2.44
County,Isanti,2000,"  31,287 ","  11,236 ",2.74
County,Itasca,2000,"  43,992 ","  17,789 ",2.43
County,Jackson,2000,"  11,268 ","  4,556 ",2.40
County,Kanabec,2000,"  14,996 ","  5,759 ",2.58
County,Kandiyohi,2000,"  41,203 ","  15,936 ",2.53
County,Kittson,2000,"  5,285 ","  2,167 ",2.37
County,Koochiching,2000,"  14,355 ","  6,040 ",2.32
County,Lac qui Parle,2000,"  8,067 ","  3,316 ",2.36
County,Lake,2000,"  11,058 ","  4,646 ",2.32
County,Lake of the Woods,2000,"  4,522 ","  1,903 ",2.35
County,Le Sueur,2000,"  25,426 ","  9,630 ",2.60
County,Lincoln,2000,"  6,429 ","  2,653 ",2.34
County,Lyon,2000,"  25,425 ","  9,715 ",2.48
County,Mahnomen,2000,"  5,190 ","  1,969 ",2.59
County,Marshall,2000,"  10,155 ","  4,101 ",2.44
County,Martin,2000,"  21,802 ","  9,067 ",2.35
County,McLeod,2000,"  34,898 ","  13,449 ",2.55
County,Meeker,2000,"  22,644 ","  8,590 ",2.57
County,Mille Lacs,2000,"  22,330 ","  8,638 ",2.52
County,Morrison,2000,"  31,712 ","  11,816 ",2.63
County,Mower,2000,"  38,603 ","  15,582 ",2.42
County,Murray,2000,"  9,165 ","  3,722 ",2.41
County,Nicollet,2000,"  29,771 ","  10,642 ",2.55
County,Nobles,2000,"  20,832 ","  7,939 ",2.57
County,Norman,2000,"  7,442 ","  3,010 ",2.41
County,Olmsted,2000,"  124,277 ","  47,807 ",2.53
County,Otter Tail,2000,"  57,159 ","  22,671 ",2.45
County,Pennington,2000,"  13,584 ","  5,525 ",2.37
County,Pine,2000,"  26,530 ","  9,939 ",2.53
County,Pipestone,2000,"  9,895 ","  4,069 ",2.37
County,Polk,2000,"  31,369 ","  12,070 ",2.47
County,Pope,2000,"  11,236 ","  4,513 ",2.42
County,Ramsey,2000,"  511,202 ","  201,236 ",2.45
County,Red Lake,2000,"  4,299 ","  1,727 ",2.39
County,Redwood,2000,"  16,815 ","  6,674 ",2.44
County,Renville,2000,"  17,154 ","  6,779 ",2.47
County,Rice,2000,"  56,665 ","  18,888 ",2.64
County,Rock,2000,"  9,721 ","  3,843 ",2.46
County,Roseau,2000,"  16,338 ","  6,190 ",2.60
County,Scott,2000,"  89,498 ","  30,692 ",2.88
County,Sherburne,2000,"  64,417 ","  21,581 ",2.90
County,Sibley,2000,"  15,356 ","  5,772 ",2.60
